sample_index,absolute_token_position,template_id,template_metadata.prompt_framing,template_metadata.output_format,task,task_metadata.task_family,task_metadata.difficulty,task_metadata.domain,task_metadata.complexity,task_metadata.planning_type,task_metadata.stakes,task_metadata.agency,quantity,quantity_text,base_value,base_unit,unit_variant,number_format,value,value_text,unit,source_folder,time_horizon_months,source_sample_count,PLS1,PLS2,PLS3,log10_time_horizon_months,reconstruction_residual_rms,PLS1_metric,PLS2_metric,PLS3_metric
2440,-1,task_available_time,<averaged>,,coordinate contributors to produce an agreed result,coordination,,abstract,,coordination,,,,,35,centuries,original,numeric,35,35,centuries,abst,42000.0,36,43.98617842367213,25.38663378226773,26.16704662032914,4.623249290397901,0.1587888985394057,23.969603413945922,13.737919166827535,10.65687887100454
3618,-1,task_available_time,<averaged>,,determine how an unfamiliar system behaves,system_understanding,,abstract,,investigative,,,,,35,centuries,original,numeric,35,35,centuries,abst,42000.0,36,37.77072920545013,23.264960147848686,15.8543556222264,4.623249290397901,0.103880741190687,22.22416386215502,11.399376448373442,13.76936509322995
4796,-1,task_available_time,<averaged>,,establish an effective shared standard,standard_governance,,abstract,,governance,,,,,35,centuries,original,numeric,35,35,centuries,abst,42000.0,36,44.476977424401376,25.485109959077302,15.24074106196543,4.623249290397901,0.1151661351821455,26.01800553467887,12.687001290238001,11.173119637012999
5974,-1,task_available_time,<averaged>,,produce a reliably functioning process,process_improvement,,abstract,,iterative,,,,,35,centuries,original,numeric,35,35,centuries,abst,42000.0,36,39.08751869984393,19.444417027694072,17.814536044160462,4.623249290397901,0.0832801382452371,21.896497242673014,10.376057367140596,18.679924811828144
7152,-1,task_available_time,<averaged>,,recover a disrupted system to a stable state,system_recovery,,abstract,,recovery,,,,,35,centuries,original,numeric,35,35,centuries,abst,42000.0,36,41.02634955986233,25.118767970639134,6.190057032394797,4.623249290397901,0.0873403340644932,25.49110293586886,11.580025079597904,10.500932172597516
8330,-1,task_available_time,<averaged>,,reduce a known failure risk to an acceptable level,risk_reduction,,abstract,,risk_management,,,,,35,centuries,original,numeric,35,35,centuries,abst,42000.0,36,41.45554513953206,28.698820144223134,15.234986002721252,4.623249290397901,0.1226212800066044,24.94570182942379,13.767343795752566,9.359424925108563
9508,-1,task_available_time,<averaged>,,revise a strategy for changed conditions,adaptation,,abstract,,adaptive,,,,,35,centuries,original,numeric,35,35,centuries,abst,42000.0,36,38.36261616311392,31.008277560188,20.19750255857852,4.623249290397901,0.1591274827645733,22.831261168311947,15.02867617657677,6.156463674956514
10686,-1,task_available_time,<averaged>,,transfer a body of knowledge to a new recipient,knowledge_transfer,,abstract,,knowledge_preservation,,,,,35,centuries,original,numeric,35,35,centuries,abst,42000.0,36,36.29329148159249,23.610082858807,6.604851676401622,4.623249290397901,0.1045437666984826,23.012287792490667,10.39911017785307,8.668420423814108
88,-1,task_available_time,<averaged>,,allocate limited resources among competing needs,resource_allocation,,abstract,,allocation,,,,,<averaged>,<averaged>,original,numeric,40,40,centuries,abst,48000.0,72,32.41019339537939,24.88979150405936,2.845950599800658,4.681241237375588,0.1001323852353014,21.805632022277813,10.274863800373632,7.049492442043144
1266,-1,task_available_time,<averaged>,,bring a system into a useful stable state,state_stabilization,,abstract,,stabilization,,,,,<averaged>,<averaged>,original,numeric,40,40,centuries,abst,48000.0,72,34.351272627707736,18.815891873318623,-9.36354821073328,4.681241237375588,0.1035002269556687,23.972601850285148,6.455564992943639,1.4573072222291934
2444,-1,task_available_time,<averaged>,,coordinate contributors to produce an agreed result,coordination,,abstract,,coordination,,,,,<averaged>,<averaged>,original,numeric,40,40,centuries,abst,48000.0,72,39.69293042847009,24.42261698086445,18.2534873158034,4.681241237375588,0.1150526538013462,23.01051889755142,12.202128337975687,13.12356857986179
3622,-1,task_available_time,<averaged>,,determine how an unfamiliar system behaves,system_understanding,,abstract,,investigative,,,,,<averaged>,<averaged>,original,numeric,40,40,centuries,abst,48000.0,72,31.30408371482803,19.89474954886212,5.16510976026588,4.681241237375588,0.115285932259497,20.33242703829445,8.180739179025768,7.297201237971123
4800,-1,task_available_time,<averaged>,,establish an effective shared standard,standard_governance,,abstract,,governance,,,,,<averaged>,<averaged>,original,numeric,40,40,centuries,abst,48000.0,72,40.66125234535529,24.109472400567277,6.975597994118107,4.681241237375588,0.0831214602649749,25.009318554180854,11.27744691127991,11.772350856317683
5978,-1,task_available_time,<averaged>,,produce a reliably functioning process,process_improvement,,abstract,,iterative,,,,,<averaged>,<averaged>,original,numeric,40,40,centuries,abst,48000.0,72,33.242957517060674,16.408245115760977,8.693357828198172,4.681241237375588,0.1070032993146719,20.2488646941546,7.314644820179028,11.191811110196351
7156,-1,task_available_time,<averaged>,,recover a disrupted system to a stable state,system_recovery,,abstract,,recovery,,,,,<averaged>,<averaged>,original,numeric,40,40,centuries,abst,48000.0,72,33.372409915935144,21.257350488494964,-7.4689623582495,4.681241237375588,0.0953906245250425,23.431072881424722,7.722786680415393,3.07445024853841
8334,-1,task_available_time,<averaged>,,reduce a known failure risk to an acceptable level,risk_reduction,,abstract,,risk_management,,,,,<averaged>,<averaged>,original,numeric,40,40,centuries,abst,48000.0,72,35.00743262702961,26.083268799898377,2.215107125492629,4.681241237375588,0.1074736859014222,23.40602909294569,10.83278889181932,5.325185475377779
9512,-1,task_available_time,<averaged>,,revise a strategy for changed conditions,adaptation,,abstract,,adaptive,,,,,<averaged>,<averaged>,original,numeric,40,40,centuries,abst,48000.0,72,33.99955020415113,29.46648270680355,9.352332578746529,4.681241237375588,0.1164548940958667,22.23956228710471,12.905471721640605,7.040449088569908
10690,-1,task_available_time,<averaged>,,transfer a body of knowledge to a new recipient,knowledge_transfer,,abstract,,knowledge_preservation,,,,,<averaged>,<averaged>,original,numeric,40,40,centuries,abst,48000.0,72,31.07510982708957,21.677853467145884,-3.456470593456081,4.681241237375588,0.1270579658113488,21.856391946650977,7.892616869733915,0.5479919843566803
1706,-1,task_available_time,<averaged>,,develop a long-term strategy for humanity's survival,civilization_survival,very_high,civilization,very_high,strategic,existential,civilization,,,4,millennia,original,numeric,4,4,millennia,nof_conv,48000.0,36,33.13518969053828,14.269718459593705,-52.30038614970356,4.681241237375588,0.3980078924327324,22.692157359077463,4.045841295394025,-57.58267174555115
1970,-1,task_available_time,<averaged>,,establish a self-sustaining human settlement on another planet,civilization_survival,very_high,civilization,very_high,strategic,existential,civilization,,,4,millennia,original,numeric,4,4,millennia,nof_conv,48000.0,36,26.954879708632745,10.037913742064148,-44.11294589381527,4.681241237375588,0.3267066381433009,20.481453674023854,1.2352758459818398,-45.64216381619477
1706,-1,direct_help,,,develop a long-term strategy for humanity's survival,civilization_survival,very_high,civilization,very_high,strategic,existential,civilization,,,4,millennia,original,numeric,4,4,millennia,plain,48000.0,48,35.19070270864084,4.65656106975179,-23.22705209771605,4.681241237375588,0.4489764301138329,16.345906816018474,3.5481187076148526,-42.15226945129295
1970,-1,direct_help,,,establish a self-sustaining human settlement on another planet,civilization_survival,very_high,civilization,very_high,strategic,existential,civilization,,,4,millennia,original,numeric,4,4,millennia,plain,48000.0,48,34.851371011506096,3.031347842797476,-17.671315854021024,4.681241237375588,0.4360383358878272,15.392426659689677,3.49783239186874,-38.40315895262513
92,-1,task_available_time,<averaged>,,allocate limited resources among competing needs,resource_allocation,,abstract,,allocation,,,,,45,centuries,original,numeric,45,45,centuries,abst,54000.0,36,37.64425694174863,28.07237018878205,13.31563082228122,4.732393759822968,0.1199541792472419,23.260902213988228,13.0107075669817,8.928125899731114
1270,-1,task_available_time,<averaged>,,bring a system into a useful stable state,state_stabilization,,abstract,,stabilization,,,,,45,centuries,original,numeric,45,45,centuries,abst,54000.0,36,40.63651698442603,22.066377321171498,3.734242131994714,4.732393759822968,0.0782166413786896,25.19693937516018,10.13288321411305,11.229473107626191
2448,-1,task_available_time,<averaged>,,coordinate contributors to produce an agreed result,coordination,,abstract,,coordination,,,,,45,centuries,original,numeric,45,45,centuries,abst,54000.0,36,43.91298173919208,25.399030620524048,27.724323823601097,4.732393759822968,0.1764742928726324,23.532557736673407,14.014997374080515,8.89773012819797
3626,-1,task_available_time,<averaged>,,determine how an unfamiliar system behaves,system_understanding,,abstract,,investigative,,,,,45,centuries,original,numeric,45,45,centuries,abst,54000.0,36,37.89477936606075,23.70123751793625,16.821389247518177,4.732393759822968,0.1069740082371144,22.207238619237835,11.669440097852895,13.731519351208949
4804,-1,task_available_time,<averaged>,,establish an effective shared standard,standard_governance,,abstract,,governance,,,,,45,centuries,original,numeric,45,45,centuries,abst,54000.0,36,45.30302836050274,25.59951242093617,18.740638418671814,4.732393759822968,0.1355963692934506,25.9228207576604,13.08721966591122,10.018647201388063
5982,-1,task_available_time,<averaged>,,produce a reliably functioning process,process_improvement,,abstract,,iterative,,,,,45,centuries,original,numeric,45,45,centuries,abst,54000.0,36,39.14852525374563,19.456132022818483,18.783929330785032,4.732393759822968,0.0835211117224459,21.776257573562948,10.48930035502795,19.15986247897435
7160,-1,task_available_time,<averaged>,,recover a disrupted system to a stable state,system_recovery,,abstract,,recovery,,,,,45,centuries,original,numeric,45,45,centuries,abst,54000.0,36,41.45199112887779,25.471260434802662,7.987346072126676,4.732393759822968,0.0896052777476346,25.48429553717327,11.92791009101802,11.04564704120548
8338,-1,task_available_time,<averaged>,,reduce a known failure risk to an acceptable level,risk_reduction,,abstract,,risk_management,,,,,45,centuries,original,numeric,45,45,centuries,abst,54000.0,36,41.45483531956635,28.56101551373518,16.82572390252268,4.732393759822968,0.1331260940079261,24.68628401234016,13.840772002034939,8.706133699538864
9516,-1,task_available_time,<averaged>,,revise a strategy for changed conditions,adaptation,,abstract,,adaptive,,,,,45,centuries,original,numeric,45,45,centuries,abst,54000.0,36,38.68176953831416,31.07560701562612,22.871297454419643,4.732393759822968,0.1758463962054153,22.427866457998576,15.476849551515269,5.116665448683397
10694,-1,task_available_time,<averaged>,,transfer a body of knowledge to a new recipient,knowledge_transfer,,abstract,,knowledge_preservation,,,,,45,centuries,original,numeric,45,45,centuries,abst,54000.0,36,37.30985729255398,24.758810044591467,8.360071137651211,4.732393759822968,0.1030013206750129,23.376286030714652,11.176135706543086,9.541112860224839
96,-1,task_available_time,<averaged>,,allocate limited resources among competing needs,resource_allocation,,abstract,,allocation,,,,,<averaged>,<averaged>,original,numeric,50,50,centuries,abst,60000.0,72,33.881249778296265,25.69701101120001,0.7291007724177757,4.778151250383644,0.1002959668529689,22.98315318962219,10.494174742622228,5.680123250845671
1274,-1,task_available_time,<averaged>,,bring a system into a useful stable state,state_stabilization,,abstract,,stabilization,,,,,<averaged>,<averaged>,original,numeric,50,50,centuries,abst,60000.0,72,33.19333126345048,18.290757246201878,-13.473511462491796,4.778151250383644,0.1179441141902325,24.058614139098577,5.559760990010153,-2.69754611022901
2452,-1,task_available_time,<averaged>,,coordinate contributors to produce an agreed result,coordination,,abstract,,coordination,,,,,<averaged>,<averaged>,original,numeric,50,50,centuries,abst,60000.0,72,40.39557010119584,24.80010208220267,15.421580746920023,4.778151250383644,0.1000583288296995,23.773620889938574,12.248167386293208,13.686813492339482
3630,-1,task_available_time,<averaged>,,determine how an unfamiliar system behaves,system_understanding,,abstract,,investigative,,,,,<averaged>,<averaged>,original,numeric,50,50,centuries,abst,60000.0,72,31.73633901395881,19.89502556639012,2.913628918812898,4.778151250383644,0.1204450034858651,20.926471568506997,7.928838247379517,5.335049718977212
4808,-1,task_available_time,<averaged>,,establish an effective shared standard,standard_governance,,abstract,,governance,,,,,<averaged>,<averaged>,original,numeric,50,50,centuries,abst,60000.0,72,39.92404914582039,23.770856588053583,1.9482245674156504,4.778151250383644,0.0756982901390033,25.3137633765756,10.648557849871064,10.237590182861904
5986,-1,task_available_time,<averaged>,,produce a reliably functioning process,process_improvement,,abstract,,iterative,,,,,<averaged>,<averaged>,original,numeric,50,50,centuries,abst,60000.0,72,32.97338319529475,16.180362954225586,5.143936180205235,4.778151250383644,0.1197251554599069,20.710583020541623,6.700028853910478,7.50100215012143
7164,-1,task_available_time,<averaged>,,recover a disrupted system to a stable state,system_recovery,,abstract,,recovery,,,,,<averaged>,<averaged>,original,numeric,50,50,centuries,abst,60000.0,72,33.040612915635734,21.093608991730427,-9.861561014410263,4.778151250383644,0.1023584847180041,23.680993534591405,7.278190759587689,0.8319232466847124
8342,-1,task_available_time,<averaged>,,reduce a known failure risk to an acceptable level,risk_reduction,,abstract,,risk_management,,,,,<averaged>,<averaged>,original,numeric,50,50,centuries,abst,60000.0,72,34.64514604960769,25.51531371732887,-2.13180097323269,4.778151250383644,0.1079793288059047,23.849751441071216,10.076941655599745,3.069148277296506
9520,-1,task_available_time,<averaged>,,revise a strategy for changed conditions,adaptation,,abstract,,adaptive,,,,,<averaged>,<averaged>,original,numeric,50,50,centuries,abst,60000.0,72,33.659784797854115,29.21522104817921,5.0555227740179145,4.778151250383644,0.1081555390329049,22.683869822464132,12.366097785445554,6.016364660283962
10698,-1,task_available_time,<averaged>,,transfer a body of knowledge to a new recipient,knowledge_transfer,,abstract,,knowledge_preservation,,,,,<averaged>,<averaged>,original,numeric,50,50,centuries,abst,60000.0,72,30.85192332975196,21.715731694334195,-6.2656457766460925,4.778151250383644,0.1362199300539808,22.201274599500355,7.550375963789934,-2.300596795874598
1110,-1,task_available_time,<averaged>,,design and build a city resilient to natural disasters,resilient_infrastructure,very_high,infrastructure,very_high,systems,high,organization,,,50,centuries,original,numeric,50,50,centuries,nof_conv,60000.0,36,41.94201425108351,21.914042900637504,-24.01691286548964,4.778151250383644,0.2689262813705007,28.341780983685968,8.216340316294062,-30.905539695621023
1198,-1,task_available_time,<averaged>,,design and preserve a knowledge archive for future civilizations,knowledge_archive,high,knowledge_preservation,high,strategic,high,civilization,,,50,centuries,original,numeric,50,50,centuries,nof_conv,60000.0,36,25.29042580858083,9.656993114711298,-48.90170445191233,4.778151250383644,0.3502033992476978,19.449261584460075,0.9765176234046029,-50.54505888524692
1330,-1,task_available_time,<averaged>,,design infrastructure resilient to climate change,resilient_infrastructure,very_high,infrastructure,very_high,systems,high,organization,,,50,centuries,original,numeric,50,50,centuries,nof_conv,60000.0,36,42.83090371522817,26.088069457593967,-20.31037625399617,4.778151250383644,0.2563122366471172,29.113374579029927,10.175768512266956,-28.250860799430722
1682,-1,task_available_time,<averaged>,,develop a long-term strategy for humanity's survival,civilization_survival,very_high,civilization,very_high,strategic,existential,civilization,,,<averaged>,<averaged>,original,numeric,50,50,centuries,nof_conv,60000.0,72,31.89932245003321,13.734304985726324,-52.70588224849385,4.778151250383644,0.3984222072592993,22.056479314889515,3.6837103837547396,-57.681449499032624
1902,-1,task_available_time,<averaged>,,establish a self-sustaining human settlement on another planet,civilization_survival,very_high,civilization,very_high,strategic,existential,civilization,,,<averaged>,<averaged>,original,numeric,50,50,centuries,nof_conv,60000.0,72,25.607051251227315,8.66899076756156,-43.43246694440208,4.778151250383644,0.3231687689619741,19.660523570260175,0.5377117090603578,-44.53831990606105
3376,-1,task_available_time,<averaged>,,restore a degraded ecosystem to long-term stability,ecosystem_restoration,very_high,safety,very_high,systems,high,multi_agent,,,50,centuries,original,numeric,50,50,centuries,nof_conv,60000.0,36,27.9367670954295,13.381868889918016,-37.56629750138568,4.778151250383644,0.2824770903245512,21.97344365848843,2.341695858673474,-37.66487173396162
1110,-1,direct_help,,,design and build a city resilient to natural disasters,resilient_infrastructure,very_high,infrastructure,very_high,systems,high,organization,,,50,centuries,original,numeric,50,50,centuries,plain,60000.0,48,41.05018966903739,8.34236245424813,-8.976086331047094,4.778151250383644,0.4003618496996204,18.88405431561098,6.975381777761216,-33.28261318596655
1198,-1,direct_help,,,design and preserve a knowledge archive for future civilizations,knowledge_archive,high,knowledge_preservation,high,strategic,high,civilization,,,50,centuries,original,numeric,50,50,centuries,plain,60000.0,48,30.713705910484396,2.112426153807735,-32.196258736860585,4.778151250383644,0.4680046402501104,14.87418696320927,0.9029372025297375,-46.541262836552775
1330,-1,direct_help,,,design infrastructure resilient to climate change,resilient_infrastructure,very_high,infrastructure,very_high,systems,high,organization,,,50,centuries,original,numeric,50,50,centuries,plain,60000.0,48,42.79883740183371,11.83685659643562,-4.713338147247054,4.778151250383644,0.401175934134817,19.495460230173922,9.075524468605986,-31.91722309586105
1682,-1,direct_help,,,develop a long-term strategy for humanity's survival,civilization_survival,very_high,civilization,very_high,strategic,existential,civilization,,,<averaged>,<averaged>,original,numeric,50,50,centuries,plain,60000.0,96,34.56535296503401,4.131412746962103,-24.226734048621264,4.778151250383644,0.4497334062398379,16.10962326497698,3.16084834689996,-42.56974369443637
1902,-1,direct_help,,,establish a self-sustaining human settlement on another planet,civilization_survival,very_high,civilization,very_high,strategic,existential,civilization,,,<averaged>,<averaged>,original,numeric,50,50,centuries,plain,60000.0,96,34.77651011829811,2.5377251071398046,-17.34662046763392,4.778151250383644,0.4331197545714104,15.317867645262936,3.3192674093818875,-38.0018744483571
3376,-1,direct_help,,,restore a degraded ecosystem to long-term stability,ecosystem_restoration,very_high,safety,very_high,systems,high,multi_agent,,,50,centuries,original,numeric,50,50,centuries,plain,60000.0,48,33.51436035748487,2.8758239409630466,-18.754808054515838,4.778151250383644,0.4236255177087304,15.226166945367032,3.186658918232882,-38.41029803397478
100,-1,task_available_time,<averaged>,,allocate limited resources among competing needs,resource_allocation,,abstract,,allocation,,,,,56,centuries,original,numeric,56,56,centuries,abst,67200.0,36,34.45485860575613,24.426673038119027,9.582604521545884,4.827369273053825,0.1030300356454654,21.71253162704813,10.950242880300538,10.31142249826134
1278,-1,task_available_time,<averaged>,,bring a system into a useful stable state,state_stabilization,,abstract,,stabilization,,,,,56,centuries,original,numeric,56,56,centuries,abst,67200.0,36,35.73309240043551,16.92604550682222,0.1301136395330042,4.827369273053825,0.0818818595201411,22.708054104437757,7.110858999679003,10.077835737934535
2456,-1,task_available_time,<averaged>,,coordinate contributors to produce an agreed result,coordination,,abstract,,coordination,,,,,56,centuries,original,numeric,56,56,centuries,abst,67200.0,36,42.50786564254784,22.92000439692236,25.656258482772103,4.827369273053825,0.1451661183354798,23.061386061211465,12.492710465495524,12.992695181712477
3634,-1,task_available_time,<averaged>,,determine how an unfamiliar system behaves,system_understanding,,abstract,,investigative,,,,,56,centuries,original,numeric,56,56,centuries,abst,67200.0,36,32.59718655919134,18.375774613796533,12.174000726499289,4.827369273053825,0.1012364565954992,19.58354961322297,8.547046501325523,13.428098320235957
4812,-1,task_available_time,<averaged>,,establish an effective shared standard,standard_governance,,abstract,,governance,,,,,56,centuries,original,numeric,56,56,centuries,abst,67200.0,36,40.54749239193829,20.997508179906493,12.37154022110451,4.827369273053825,0.0887122777188304,23.75085222320988,10.45929680311324,14.59877151070939
5990,-1,task_available_time,<averaged>,,produce a reliably functioning process,process_improvement,,abstract,,iterative,,,,,56,centuries,original,numeric,56,56,centuries,abst,67200.0,36,35.03243161130287,14.68874092115923,16.751424335672368,4.827369273053825,0.0896760927722279,19.498411643479344,7.828622292747131,18.388012660514047
7168,-1,task_available_time,<averaged>,,recover a disrupted system to a stable state,system_recovery,,abstract,,recovery,,,,,56,centuries,original,numeric,56,56,centuries,abst,67200.0,36,36.33694672371947,20.270400605030407,3.491143819950395,4.827369273053825,0.0814376701076547,22.89572528460142,8.956584327335662,11.130676741776956
8346,-1,task_available_time,<averaged>,,reduce a known failure risk to an acceptable level,risk_reduction,,abstract,,risk_management,,,,,56,centuries,original,numeric,56,56,centuries,abst,67200.0,36,37.41090945960968,24.30485157249924,10.81713416043179,4.827369273053825,0.1035678907906199,22.98005351630877,11.257621565705204,10.879238362739134
9524,-1,task_available_time,<averaged>,,revise a strategy for changed conditions,adaptation,,abstract,,adaptive,,,,,56,centuries,original,numeric,56,56,centuries,abst,67200.0,36,33.955201528567926,26.260410678752155,17.273648748498076,4.827369273053825,0.1308350554999685,20.573536108328565,12.343009751473474,9.939810288380638
10702,-1,task_available_time,<averaged>,,transfer a body of knowledge to a new recipient,knowledge_transfer,,abstract,,knowledge_preservation,,,,,56,centuries,original,numeric,56,56,centuries,abst,67200.0,36,34.091288111165056,21.547928177489435,5.57673214330098,4.827369273053825,0.103234448791474,21.80386923949479,9.254322458661209,8.833184848429873
104,-1,task_available_time,<averaged>,,allocate limited resources among competing needs,resource_allocation,,abstract,,allocation,,,,,63,centuries,original,numeric,63,63,centuries,abst,75600.0,36,36.280670301391766,26.300522866442115,12.632992339959635,4.878521795501206,0.1105349570525024,22.42275505160345,12.149895828087306,10.378383543167548
1282,-1,task_available_time,<averaged>,,bring a system into a useful stable state,state_stabilization,,abstract,,stabilization,,,,,63,centuries,original,numeric,63,63,centuries,abst,75600.0,36,38.82430091996912,19.50144256646879,4.748400628046008,4.878521795501206,0.0781320533546908,23.80044173941063,9.018776847709882,12.422466446995955
2460,-1,task_available_time,<averaged>,,coordinate contributors to produce an agreed result,coordination,,abstract,,coordination,,,,,63,centuries,original,numeric,63,63,centuries,abst,75600.0,36,43.10757734938335,24.323750882474886,28.11316391767455,4.878521795501206,0.1656851934787746,23.033458556919893,13.466844721456997,10.952787153625774
3638,-1,task_available_time,<averaged>,,determine how an unfamiliar system behaves,system_understanding,,abstract,,investigative,,,,,63,centuries,original,numeric,63,63,centuries,abst,75600.0,36,33.86576926896571,19.749089591407145,14.047696749202386,4.878521795501206,0.1058591925293947,20.12510005699339,9.385394429580346,13.413155858863455
4816,-1,task_available_time,<averaged>,,establish an effective shared standard,standard_governance,,abstract,,governance,,,,,63,centuries,original,numeric,63,63,centuries,abst,75600.0,36,43.50982219282325,23.26777381215659,17.326998764312908,4.878521795501206,0.1123326511449076,24.90506574356679,11.925708766190088,13.24431525089216
5994,-1,task_available_time,<averaged>,,produce a reliably functioning process,process_improvement,,abstract,,iterative,,,,,63,centuries,original,numeric,63,63,centuries,abst,75600.0,36,37.21269481278172,16.962379444282114,19.516149786674795,4.878521795501206,0.0921039636515136,20.4598210112629,9.233429098650078,18.94161501154636
7172,-1,task_available_time,<averaged>,,recover a disrupted system to a stable state,system_recovery,,abstract,,recovery,,,,,63,centuries,original,numeric,63,63,centuries,abst,75600.0,36,39.04431562559539,22.12481581745408,7.790113226667131,4.878521795501206,0.0811672771299226,23.795618063984318,10.43351589397673,12.984951548810916
8350,-1,task_available_time,<averaged>,,reduce a known failure risk to an acceptable level,risk_reduction,,abstract,,risk_management,,,,,63,centuries,original,numeric,63,63,centuries,abst,75600.0,36,39.46756792919487,26.062374796205543,15.458484528267162,4.878521795501206,0.1223676894064771,23.578941187456323,12.521599215209516,10.174397579869083
9528,-1,task_available_time,<averaged>,,revise a strategy for changed conditions,adaptation,,abstract,,adaptive,,,,,63,centuries,original,numeric,63,63,centuries,abst,75600.0,36,35.867783878997734,28.06004796428832,21.61753471587997,4.878521795501206,0.1504480660863567,21.027979208343925,13.718787374203593,8.928968703649138
10706,-1,task_available_time,<averaged>,,transfer a body of knowledge to a new recipient,knowledge_transfer,,abstract,,knowledge_preservation,,,,,63,centuries,original,numeric,63,63,centuries,abst,75600.0,36,36.18563711841544,23.319097379219876,8.131980768238371,4.878521795501206,0.098614967091007,22.634471371798224,10.503960490770853,10.414269172982547
108,-1,task_available_time,<averaged>,,allocate limited resources among competing needs,resource_allocation,,abstract,,allocation,,,,,<averaged>,<averaged>,original,numeric,70,70,centuries,abst,84000.0,72,32.26714675795012,24.580879274652244,0.9002947485667936,4.924279286061882,0.0991133775002321,21.997660714366592,9.929111530657659,6.232763461842675
1286,-1,task_available_time,<averaged>,,bring a system into a useful stable state,state_stabilization,,abstract,,stabilization,,,,,<averaged>,<averaged>,original,numeric,70,70,centuries,abst,84000.0,72,32.57627521363856,17.660548195958278,-11.883175059495288,4.924279286061882,0.1145151524456767,23.40213968835799,5.446363954180253,-1.188280778746158
2464,-1,task_available_time,<averaged>,,coordinate contributors to produce an agreed result,coordination,,abstract,,coordination,,,,,<averaged>,<averaged>,original,numeric,70,70,centuries,abst,84000.0,72,39.88083845876622,24.82319293545356,16.79631003382741,4.924279286061882,0.1078499564899902,23.35212202962124,12.287346996604558,13.29404109787518
3642,-1,task_available_time,<averaged>,,determine how an unfamiliar system behaves,system_understanding,,abstract,,investigative,,,,,<averaged>,<averaged>,original,numeric,70,70,centuries,abst,84000.0,72,30.418020878291777,19.013020767750028,3.2528426545869507,4.924279286061882,0.1187807426046027,20.095612168373027,7.501264870892795,5.989035463813035
4820,-1,task_available_time,<averaged>,,establish an effective shared standard,standard_governance,,abstract,,governance,,,,,<averaged>,<averaged>,original,numeric,70,70,centuries,abst,84000.0,72,39.80429616403909,23.73835170843475,4.086728065027188,4.924279286061882,0.0724339210162931,24.86664717634661,10.924191294787933,11.854928669110137
5998,-1,task_available_time,<averaged>,,produce a reliably functioning process,process_improvement,,abstract,,iterative,,,,,<averaged>,<averaged>,original,numeric,70,70,centuries,abst,84000.0,72,32.35422786499176,15.773078863818212,6.930838867514407,4.924279286061882,0.1180531736737401,20.058154754425598,6.688718438591289,8.806315686836413
7176,-1,task_available_time,<averaged>,,recover a disrupted system to a stable state,system_recovery,,abstract,,recovery,,,,,<averaged>,<averaged>,original,numeric,70,70,centuries,abst,84000.0,72,32.26689213465422,20.29599285735437,-9.04383907518821,4.924279286061882,0.1002099228431854,23.04613310813946,6.995317190409935,1.7818199956314107
8354,-1,task_available_time,<averaged>,,reduce a known failure risk to an acceptable level,risk_reduction,,abstract,,risk_management,,,,,<averaged>,<averaged>,original,numeric,70,70,centuries,abst,84000.0,72,34.45996520038472,25.09784999063963,0.0425754170386376,4.924279286061882,0.1056355015026611,23.342222424531414,10.149901463840727,4.674016275130251
9532,-1,task_available_time,<averaged>,,revise a strategy for changed conditions,adaptation,,abstract,,adaptive,,,,,<averaged>,<averaged>,original,numeric,70,70,centuries,abst,84000.0,72,32.779251904288934,27.91676623701856,6.516476405939665,4.924279286061882,0.1091702673315661,21.8502320911222,11.899706966218044,6.9726919129958755
10710,-1,task_available_time,<averaged>,,transfer a body of knowledge to a new recipient,knowledge_transfer,,abstract,,knowledge_preservation,,,,,<averaged>,<averaged>,original,numeric,70,70,centuries,abst,84000.0,72,30.11635925522476,21.290377271546287,-6.5245006128496525,4.924279286061882,0.1368439383713516,21.820206243711862,7.283250851198943,-2.4181009905647377
1114,-1,task_available_time,<averaged>,,design and build a city resilient to natural disasters,resilient_infrastructure,very_high,infrastructure,very_high,systems,high,organization,,,70,centuries,original,numeric,70,70,centuries,nof_conv,84000.0,36,43.40066971401892,22.80042017923445,-20.78626568944197,4.924279286061882,0.266023653785384,28.759050568729492,8.994790221262654,-29.02806220269069
1202,-1,task_available_time,<averaged>,,design and preserve a knowledge archive for future civilizations,knowledge_archive,high,knowledge_preservation,high,strategic,high,civilization,,,70,centuries,original,numeric,70,70,centuries,nof_conv,84000.0,36,26.116683876933365,10.267046985633677,-48.3038595672625,4.924279286061882,0.3506591619600653,19.826701770238092,1.3757383745273906,-50.428046729167505
1334,-1,task_available_time,<averaged>,,design infrastructure resilient to climate change,resilient_infrastructure,very_high,infrastructure,very_high,systems,high,organization,,,70,centuries,original,numeric,70,70,centuries,nof_conv,84000.0,36,43.95893756061656,26.23960334784158,-16.635795658088867,4.924279286061882,0.2522220750840276,29.227811304524398,10.643850361052074,-25.785179632375428
1686,-1,task_available_time,<averaged>,,develop a long-term strategy for humanity's survival,civilization_survival,very_high,civilization,very_high,strategic,existential,civilization,,,70,centuries,original,numeric,70,70,centuries,nof_conv,84000.0,36,32.17823961755796,14.572052405321928,-50.78375515233628,4.924279286061882,0.3922667792375797,22.215468685436193,4.1895450385561315,-56.43032773338594
